Date,Open,High,Low,Close,Volume,Change
1984-02-25,77030535.0,80964839,79638305,79647817,3341702,0.7359259532254098
1984-02-27,75441843.0,79380953,76758386,76760753,1629871,-1.1111891874303854
1984-02-28,75963929.0,77282480,75438036,76494795,2092759,-0.5676498303026254
1984-02-29,74644079.0,75969084,74645345,74649908,1246606,-0.5479339152702277
1984-03-02,72282241.0,74651424,72024243,73334685,1136783,-0.1669923889671231
1984-03-03,73328259.0,73331969,72017710,72544546,866713,-0.0061019102086328
1984-03-05,77247288.0,75945390,72790205,75678466,1140172,0.1040824559936981
1984-03-06,77228246.0,77251084,73839540,76191981,1478072,-0.3380323521150806
1984-03-07,79058265.0,77235297,75396642,77232113,2353718,-0.7838708179222265
1984-03-08,76442620.0,79326102,74609432,74613652,1643191,-0.9679362869671192
1984-03-09,81427285.0,79851785,76438353,79850632,2939867,0.677517899375716
1984-03-12,79838141.0,81690795,79058491,80632681,1408520,-0.1117117880579283
1984-03-13,81140613.0,80369053,79053287,80367235,1171982,-0.2327568406179725
1984-03-14,84813452.0,83246014,80877447,83241041,1269924,0.8793074568687969
1984-03-15,86379274.0,85861804,83754776,85852927,1966899,0.8928391571713247
1984-03-16,85328291.0,87432915,85066228,86904676,2257910,0.9638708400984244
1984-03-17,83485286.0,85850521,84011542,84013342,1813161,-0.6993721513868325
1984-03-19,85056686.0,85064064,83482055,84797542,1327828,0.1485463419199612
1984-03-20,82971309.0,85059687,79830102,82445928,1320124,-0.4960277165121796
1984-03-21,84801007.0,85070760,82968170,84285129,3116495,0.829039770226748
1984-03-22,83496106.0,84810823,83222894,84019559,2209359,0.1565378282893113
1984-03-23,84028461.0,84284906,82708026,82976615,1855364,-0.026286364987244
1984-03-24,86405440.0,85091175,82984101,85088838,2592492,2.165069738966373
